x,y,z,class,sound_path,GT,SA
-5.660159,3.5347235,1.8150522,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_486.0-490.5.wav,insects,insects
-5.968721,3.7841704,2.1265032,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_490.5-495.0.wav,insects,insects
-5.859751,3.6584282,2.0209904,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_495.0-499.5.wav,insects,insects
-5.7155375,3.5822158,1.8759819,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_499.5-504.0.wav,insects,insects
-5.7311068,3.5794733,1.8925793,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_504.0-508.5.wav,insects,insects
-5.7328243,3.5923193,1.8932722,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_508.5-513.0.wav,insects,insects
-5.7921867,3.5367992,1.9669931,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_513.0-517.5.wav,insects,insects
-5.85371,2.8807058,2.0574195,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_517.5-522.0.wav,insects,insects
-5.219317,3.274633,1.2643157,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_522.0-526.5.wav,insects,insects
-6.0164037,3.3387506,2.0853188,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_526.5-531.0.wav,insects,insects
-5.7015867,3.5163474,1.8659997,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_531.0-535.5.wav,insects,insects
-6.0263724,3.327867,2.0862353,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_535.5-540.0.wav,insects,insects
-5.629371,3.5415936,1.7637857,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_540.0-544.5.wav,insects,insects
-5.6547723,3.484976,1.8339806,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_544.5-549.0.wav,insects,insects
-5.660414,3.5213492,1.8113817,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_549.0-553.5.wav,insects,insects
-5.8723326,2.8290372,2.067188,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_553.5-558.0.wav,insects,insects
-5.371279,3.1780968,1.5712565,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_558.0-562.5.wav,insects,insects
-5.6485047,3.0844295,1.8592501,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_562.5-567.0.wav,insects,insects
-5.7922726,2.9368923,2.0451403,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_567.0-571.5.wav,insects,insects
-5.471333,3.3519127,1.6103156,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_571.5-576.0.wav,insects,insects
-5.419428,3.1497414,1.6172429,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_576.0-580.5.wav,insects,insects
-5.5569363,3.3257236,1.752644,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_580.5-585.0.wav,insects,insects
-5.533182,3.14599,1.7594148,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_585.0-589.5.wav,insects,insects
-5.666909,3.374843,1.8371645,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_589.5-594.0.wav,insects,insects
-5.632258,3.3912833,1.7931917,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_594.0-598.5.wav,insects,insects
-5.5134315,3.364422,1.6489527,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_598.5-603.0.wav,insects,insects
-5.5496264,3.164394,1.7787055,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_603.0-607.5.wav,insects,insects
-5.567496,3.359578,1.7039293,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_607.5-612.0.wav,insects,insects
-5.580004,3.5037122,1.6919217,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_612.0-616.5.wav,insects,insects
-5.223726,3.1732092,1.3561049,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_616.5-621.0.wav,insects,insects
-5.576898,3.2931862,1.7827014,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_621.0-625.5.wav,insects + birds,insects
-5.504107,3.3620906,1.6252177,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_625.5-630.0.wav,insects,insects
-5.526112,3.4372475,1.617372,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_630.0-634.5.wav,insects,insects
-5.7922716,2.9390495,1.9999447,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_634.5-639.0.wav,insects,insects
-5.7560863,3.0359113,1.9516311,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_639.0-643.5.wav,insects,insects
-5.4819098,3.3236964,1.6180665,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_643.5-648.0.wav,insects,insects
-5.772095,2.9421506,1.9867798,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_648.0-652.5.wav,insects,insects
-5.547543,3.101334,1.7783879,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_652.5-657.0.wav,insects + birds,insects
-5.301041,3.1979837,1.3759959,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_657.0-661.5.wav,insects,insects
-5.321124,3.042848,1.2526803,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_661.5-666.0.wav,insects,insects
-5.178254,3.1663246,1.2952424,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_666.0-670.5.wav,insects,insects
-5.4625654,3.350475,1.5969645,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_670.5-675.0.wav,insects,insects
-5.3159485,3.01701,1.2249342,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_675.0-679.5.wav,insects,insects
-5.188847,3.170722,1.3199456,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_679.5-684.0.wav,insects,insects
-5.322838,3.1019685,1.312934,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_684.0-688.5.wav,insects,insects
-5.48519,3.352835,1.6132381,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_688.5-693.0.wav,insects,insects
-5.5736876,3.1158733,1.7985284,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_693.0-697.5.wav,insects,insects
-5.5919323,3.4244049,1.734863,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_697.5-702.0.wav,insects,insects
-5.182143,3.1796794,1.2925317,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_702.0-706.5.wav,insects,insects
-5.1689343,3.1670406,1.2935688,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_706.5-711.0.wav,insects,insects
-5.5244303,3.281766,1.5705304,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_711.0-715.5.wav,insects,insects
-5.48163,3.2799046,1.5137401,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_715.5-720.0.wav,insects,insects
-5.702334,3.0369139,1.9117018,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_720.0-724.5.wav,insects,insects
-5.724407,2.9781618,1.9446946,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_724.5-729.0.wav,insects,insects
-5.9632034,2.7949233,1.9359931,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_729.0-733.5.wav,insects,insects
-5.473907,3.067536,1.4064085,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_733.5-738.0.wav,insects,insects
-6.008187,2.6440537,2.257114,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_738.0-742.5.wav,insects + birds,insects
-5.6841707,3.0071526,1.9029541,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_742.5-747.0.wav,insects,insects
-5.37564,3.1104093,1.3388447,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_747.0-751.5.wav,insects,insects
-5.231651,3.1223328,1.3850248,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_751.5-756.0.wav,insects,insects
-5.172253,3.1716065,1.295745,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_756.0-760.5.wav,insects,insects
-5.2778025,3.2036684,1.3410977,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_760.5-765.0.wav,insects,insects
-5.2917333,3.1652572,1.2831131,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_765.0-769.5.wav,insects,insects
-5.1332235,3.1362557,1.2667928,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_769.5-774.0.wav,insects,insects
-5.7544527,2.9322736,1.9607667,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_774.0-778.5.wav,insects,insects
-5.514138,3.3609273,1.624579,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_778.5-783.0.wav,insects,insects
-5.208735,3.1169307,1.3663607,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_783.0-787.5.wav,insects,insects
-5.051656,3.1251962,1.1739823,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_787.5-792.0.wav,insects,insects
-5.705688,3.1543686,1.8888578,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_792.0-796.5.wav,insects + birds,insects
-5.7223377,2.9767005,1.9354726,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_796.5-801.0.wav,insects,insects
-5.2496266,3.0391967,1.2098612,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_801.0-805.5.wav,insects,insects
-5.386806,3.0897875,1.3364234,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_805.5-810.0.wav,insects,insects
-5.4236965,3.0410914,1.3600062,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_810.0-814.5.wav,insects,insects
-5.294922,3.0398934,1.2400914,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_814.5-819.0.wav,insects,insects
-5.0729055,3.093417,1.1522336,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_819.0-823.5.wav,insects,insects
-5.3953004,3.0834756,1.3429621,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_823.5-828.0.wav,insects,insects
-5.417157,3.055074,1.3302686,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_828.0-832.5.wav,insects,insects
-5.072572,3.115358,1.1724718,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_832.5-837.0.wav,insects,insects
-5.074547,3.0918245,1.1536798,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_837.0-841.5.wav,insects,insects
-5.4851418,3.361626,1.6076952,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_841.5-846.0.wav,insects + birds,insects
-5.340804,3.075802,1.3259945,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_846.0-850.5.wav,insects,insects
-5.0758924,3.112191,1.1721557,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_850.5-855.0.wav,insects,insects
-5.163016,3.1560833,1.2781371,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_855.0-859.5.wav,insects,insects
-5.180168,3.1514933,1.2362709,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_859.5-864.0.wav,insects,insects
-5.2365665,3.1094198,1.3490818,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_864.0-868.5.wav,insects,insects
-6.070291,2.5830996,2.1581995,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_868.5-873.0.wav,insects + birds,insects
-5.131557,3.1385643,1.2091331,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_873.0-877.5.wav,insects,insects
-5.1747246,3.1469784,1.2259945,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_877.5-882.0.wav,insects,insects
-5.1811476,3.1254344,1.2157947,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_882.0-886.5.wav,insects,insects
-5.8622723,2.8851542,2.0130885,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_886.5-891.0.wav,insects,insects
-5.9692087,2.7887275,1.9404131,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_891.0-895.5.wav,insects,insects
-5.9706397,2.792858,1.9298983,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_895.5-900.0.wav,insects,insects
-5.5083604,3.0494194,1.4316145,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_900.0-904.5.wav,insects,insects
-5.3866205,3.0984054,1.3564998,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_904.5-909.0.wav,insects,insects
-5.9690995,2.7907279,1.9392117,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_909.0-913.5.wav,insects,insects
-6.007273,2.7895517,1.9590604,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_913.5-918.0.wav,insects,insects
-6.0030737,2.8298106,1.9148313,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_918.0-922.5.wav,insects + birds,insects
-5.9824305,2.7935784,1.9479185,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_922.5-927.0.wav,insects,insects
-5.9696584,2.7908943,1.9373244,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_927.0-931.5.wav,insects,insects
-5.89375,3.4332047,2.0591073,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_931.5-936.0.wav,insects,insects
-5.1774664,3.148011,1.2308862,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_936.0-940.5.wav,insects,insects
-6.0041394,2.8148506,1.9939053,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_940.5-945.0.wav,insects + birds,insects
-6.313754,2.2220354,2.3568213,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_945.0-949.5.wav,insects,insects
-5.211258,3.120001,1.2332428,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_949.5-954.0.wav,insects,insects
-5.6504264,3.441799,1.8371489,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_954.0-958.5.wav,insects + birds,insects
-5.8536825,2.9025302,2.0159822,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_958.5-963.0.wav,insects,insects
-5.7515097,3.4667108,1.935273,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_963.0-967.5.wav,insects + birds,insects
-5.8853397,3.437227,2.0522835,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_967.5-972.0.wav,insects,insects
-5.8276587,3.5505714,2.0028677,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_972.0-976.5.wav,insects + birds,insects
-6.0132422,2.7019002,2.17758,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_976.5-981.0.wav,insects + birds,insects
-5.813017,3.5612707,1.9912729,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_981.0-985.5.wav,insects + birds,insects
-5.9822903,3.0335655,2.032854,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_985.5-990.0.wav,insects + birds,insects
-6.329157,2.1942947,2.4184198,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_990.0-994.5.wav,insects + birds,insects
-6.285334,2.2278028,2.36311,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_994.5-999.0.wav,insects,insects
-6.079091,2.4566214,2.452727,10,D:\PhD-data\Mourachan-WetA\20210509T180000+1000_REC_999.0-1003.5.wav,insects,insects
3.4486036,11.036973,4.0442686,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_0-4.5.wav,,
3.5311291,11.123876,4.134653,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_103.5-108.0.wav,,
3.5190594,11.110761,4.1196785,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_108.0-112.5.wav,,
3.4380352,11.009221,4.018894,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_112.5-117.0.wav,,
3.5526972,11.145978,4.1549587,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_117.0-121.5.wav,,
3.5225313,11.114463,4.123751,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_121.5-126.0.wav,,
3.5260084,11.118151,4.1269603,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_126.0-130.5.wav,,
3.494407,11.083862,4.09213,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_13.5-18.0.wav,,
3.5538592,11.146863,4.1559315,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_130.5-135.0.wav,,
3.5182662,11.110471,4.119914,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_135.0-139.5.wav,,
3.572341,11.166532,4.172744,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_144.0-148.5.wav,,
3.587645,11.181507,4.189593,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_148.5-153.0.wav,,
3.529456,11.121002,4.128254,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_153.0-157.5.wav,,
3.490639,11.080091,4.088031,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_18.0-22.5.wav,,
3.492129,11.082087,4.0900707,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_22.5-27.0.wav,,
3.530019,11.122414,4.1328573,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_27.0-31.5.wav,,
3.5061939,11.096994,4.105461,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_31.5-36.0.wav,,
3.4904702,11.079303,4.086795,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_36.0-40.5.wav,,
3.4478257,11.0315075,4.037591,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_4.5-9.0.wav,,
3.4734998,11.062253,4.0698733,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_40.5-45.0.wav,,
3.4883816,11.076779,4.0837197,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_45.0-49.5.wav,,
3.5180826,11.109833,4.1190825,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_49.5-54.0.wav,,
3.437353,11.025325,4.034582,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_54.0-58.5.wav,,
3.4480913,11.032653,4.035522,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_58.5-63.0.wav,,
3.504695,11.094893,4.102797,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_63.0-67.5.wav,,
3.558417,11.151304,4.158941,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_67.5-72.0.wav,,
3.5776873,11.171477,4.179637,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_72.0-76.5.wav,,
3.5749485,11.168086,4.175768,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_76.5-81.0.wav,,
3.5752466,11.168546,4.1763597,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_81.0-85.5.wav,,
3.5573938,11.148506,4.152552,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_85.5-90.0.wav,,
3.4653368,11.05194,4.0579767,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_9.0-13.5.wav,,
3.59071,11.184633,4.1925135,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_90.0-94.5.wav,,
3.589895,11.1841135,4.19226,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_94.5-99.0.wav,,
3.468856,11.057355,4.0652757,11,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_99.0-103.5.wav,,
6.553327,16.345577,3.0051007,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1003.5-1008.0.wav,,
6.546855,16.21088,3.0559316,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1008.0-1012.5.wav,,
6.5393944,16.202925,3.0681577,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1012.5-1017.0.wav,,
6.566786,16.271847,3.0092683,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1017.0-1021.5.wav,,
6.544069,16.337194,2.9833488,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1021.5-1026.0.wav,,
6.564286,16.365362,2.9950879,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1026.0-1030.5.wav,,
6.56317,16.339558,2.999189,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1030.5-1035.0.wav,,
6.5270486,16.4468,2.951734,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1035.0-1039.5.wav,,
6.533907,16.451057,2.9282875,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1039.5-1044.0.wav,,
6.527944,16.361233,2.9939373,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1044.0-1048.5.wav,,
6.5474343,16.372517,2.9834466,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1048.5-1053.0.wav,,
6.567847,16.366919,2.9843986,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1053.0-1057.5.wav,,
6.5127363,16.54442,2.8712497,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1057.5-1062.0.wav,,
6.5391827,16.47878,2.9166722,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1062.0-1066.5.wav,,
6.597995,16.422377,2.9870768,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1066.5-1071.0.wav,,
6.5559955,16.46091,2.9401424,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1071.0-1075.5.wav,,
6.533464,16.517124,2.8898506,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1075.5-1080.0.wav,,
6.5356045,16.27004,2.996654,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1080.0-1084.5.wav,,
6.535413,16.209614,3.070148,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1084.5-1089.0.wav,,
6.4839396,16.14983,3.1464403,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1089.0-1093.5.wav,,
6.5664077,16.397726,2.9823341,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1093.5-1098.0.wav,,
6.48431,16.597273,2.82199,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1098.0-1102.5.wav,,
6.499376,16.5836,2.8372145,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1102.5-1107.0.wav,,
6.55869,16.455603,2.9313548,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1107.0-1111.5.wav,,
6.5528264,16.490667,2.8974698,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1111.5-1116.0.wav,,
6.453282,16.086273,3.1737404,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1116.0-1120.5.wav,,
6.508056,16.565977,2.8507087,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1120.5-1125.0.wav,,
6.5540648,16.501846,2.8953772,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1125.0-1129.5.wav,,
6.518539,16.5436,2.86796,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1129.5-1134.0.wav,,
6.5017405,16.578974,2.8408322,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1134.0-1138.5.wav,,
6.5010753,16.579552,2.8402367,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1138.5-1143.0.wav,,
6.5672293,16.443764,2.9497318,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1143.0-1147.5.wav,,
6.5146813,16.553091,2.8617678,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1147.5-1152.0.wav,,
6.5826836,16.338055,3.041199,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1152.0-1156.5.wav,,
6.566169,16.367392,2.998183,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1156.5-1161.0.wav,,
6.612585,16.377924,3.0400517,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1161.0-1165.5.wav,,
6.6013556,16.363537,3.015872,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1165.5-1170.0.wav,,
6.578882,16.35876,3.003737,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1170.0-1174.5.wav,,
6.610344,16.389048,2.999118,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1174.5-1179.0.wav,,
6.503826,16.57189,2.8460388,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1179.0-1183.5.wav,,
6.59191,16.373384,3.0168986,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1183.5-1188.0.wav,,
6.5724325,16.371666,2.9986665,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1188.0-1192.5.wav,,
6.6048126,16.382141,3.0154681,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1192.5-1197.0.wav,,
6.6049128,16.374172,3.022471,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_1197.0-1201.5.wav,,
6.5421805,15.9355,3.3134162,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_396.0-400.5.wav,,
6.5273156,16.527843,2.8799958,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_499.5-504.0.wav,,
6.457245,16.08953,3.171099,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_981.0-985.5.wav,,
6.4882493,16.15208,3.1376197,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_985.5-990.0.wav,,
6.472724,16.131989,3.1534107,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_990.0-994.5.wav,,
6.4469614,16.049574,3.18881,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_994.5-999.0.wav,,
6.5111547,16.158726,3.1232224,12,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_999.0-1003.5.wav,,
5.9234595,14.258768,3.328727,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_139.5-144.0.wav,,
5.2741413,13.543447,3.393359,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_157.5-162.0.wav,,
5.371635,13.659157,3.4231255,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_162.0-166.5.wav,,
5.7039876,14.11552,3.7060547,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_166.5-171.0.wav,,
5.6758504,14.08195,3.66445,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_171.0-175.5.wav,,
5.350497,13.63754,3.4083745,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_175.5-180.0.wav,,
5.673088,14.084513,3.6821063,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_180.0-184.5.wav,,
5.6560693,14.060536,3.6662183,13,D:\PhD-data\Mourachan-WetA\20210509T200000+1000_REC_184.5-189.0.wav,,
